track_id,track_name,artist_s__name,artist_count,release_date,in_spotify_playlists,in_spotify_charts,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts_moda,total_playlists,streams_int,bpm,danceability__,valence__,energy__,acousticness__,instrumentalness__,liveness__,speechiness__,mode,quartiles_streams,streams_classification,bpm_classification,danceability_classification,valence_classification,energy_classification,acousticness_classification,instrumentalness_classification,liveness_classification,speechiness_classification,spotify_playlists_classification,spotify_charts_classification,apple_playlists_classification,apple_charts_classification,deezer_playlists_classification,deezer_charts_classification,shazam_charts_classification,total_playlists_classification
1539892,295,SIDHU MOOSE WALA,1,15/05/2021,246,4,4,106,0,0,7,246,183273246,90,68,54,76,21,0,11,20,Minor,2,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo
1461831,STAY ALIVE (PROD. SUGA OF BTS),JUNG KOOK,1,11/02/2022,590,5,4,113,20,0,1,630,246376690,130,51,50,76,30,0,10,7,Minor,2,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo
4566008,AFRAID TO FEEL,LF SYSTEM,1,02/05/2022,5898,5,129,55,128,0,101,6154,244790012,128,58,68,91,2,0,27,11,Major,2,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Alto
6321372,THE LONELIEST,MNE,1,07/10/2022,1585,5,78,65,328,1,198,2241,225093344,130,52,24,60,0,0,8,3,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo
6845168,ERRO GOSTOSO - AO VIVO,SIMONE MENDES,1,27/01/2023,984,5,8,57,76,2,49,1136,153454328,154,59,63,89,18,0,80,9,Major,2,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo
7691321,NXDE,(G)I-DLE,1,17/10/2022,430,6,14,116,9,0,11,448,170709584,136,73,65,91,4,0,48,18,Minor,2,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo
2754241,SEARCH & RESCUE,DRAKE,1,07/04/2023,2066,6,58,70,43,0,182,2152,175097833,142,82,54,44,6,0,33,7,Minor,2,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo
4579313,2 BE LOVED (AM I READY),LIZZO,1,14/07/2022,3682,6,41,0,158,2,68,3998,247689123,156,72,92,77,9,0,8,11,Major,2,Baixo,Alto,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo
6403499,THE SHADE,REX ORANGE COUNTY,1,11/03/2022,1189,6,17,10,16,0,4,1221,244928911,120,90,73,51,39,0,9,6,Major,2,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
7662363,SHUT UP MY MOMS CALLING - (SPED UP),HOTEL UGLY,1,14/09/2022,713,7,2,4,6,0,0,725,181831132,85,65,36,47,31,0,12,10,Minor,2,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
2352439,KU LO SA - A COLORS SHOW,OXLADE,1,10/06/2022,2019,8,117,72,107,1,7,2233,222410722,93,65,79,66,31,0,22,7,Minor,2,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo
4343383,THE ASTRONAUT,JIN,1,28/10/2022,481,9,10,100,15,1,27,511,203436468,125,54,22,76,0,0,14,3,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo
5095829,TYPA GIRL,BLACKPINK,1,16/09/2022,452,10,2,129,13,0,1,478,235549288,132,92,53,62,7,0,63,10,Major,2,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo
4812397,CAR'S OUTSIDE,JAMES ARTHUR,1,18/10/2019,794,10,38,25,61,0,263,916,265882712,150,34,24,56,4,0,11,3,Major,2,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo
1392259,OJOS MARRONES,LASSO,1,06/02/2022,795,11,26,18,15,1,4,825,263280370,120,81,72,65,4,0,14,4,Minor,2,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
5283123,PROHIBIDOX,FEID,1,13/09/2022,1473,12,25,36,25,1,0,1523,185392587,180,65,52,80,5,0,6,25,Minor,2,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
2357691,AFTER LIKE,IVE,1,22/08/2022,767,12,20,129,11,0,12,789,265548837,125,68,80,92,10,0,9,12,Major,2,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo
8499304,FAST CAR,LUKE COMBS,1,24/03/2023,1446,12,57,97,35,0,429,1516,157058870,98,71,67,60,19,0,12,3,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo
5724140,ATTENTION,NEWJEANS,1,01/08/2022,799,12,14,141,9,0,1,817,264717480,105,81,70,65,24,0,8,4,Minor,2,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo
8513259,SET ME FREE PT.2,JIMIN,1,17/03/2023,340,13,4,71,16,1,9,372,168448603,132,59,56,82,12,0,12,6,Minor,2,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
8803071,HOW DO I SAY GOODBYE,DEAN LEWIS,1,05/08/2022,2163,15,72,97,58,0,154,2279,284785823,82,40,39,64,21,0,7,7,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo
6720570,,YOASOBI,1,12/04/2023,356,16,35,102,8,1,117,372,143573775,166,57,84,94,11,0,37,9,Major,2,Baixo,Alto,Baixo,Alto,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo
4837745,FLOWER,JISOO,1,31/03/2023,839,18,20,110,20,0,69,879,232896922,124,84,64,39,3,0,11,4,Minor,2,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Alto,Baixo
7881394,LIKE CRAZY (ENGLISH VERSION),JIMIN,1,24/03/2023,373,19,4,72,5,0,5,383,173627354,120,62,32,76,0,0,39,4,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
1078549,EL GORDO TRAE EL MANDO,CHINO PACAS,1,27/01/2023,539,21,7,71,4,2,13,547,255932395,140,74,96,80,18,0,5,5,Minor,2,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
2395685,WANDA,QUEVEDO,1,20/01/2023,888,22,11,24,7,1,7,902,175399345,176,72,96,63,25,0,21,7,Minor,2,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
7070604,TQM,FUERZA REGIDA,1,19/05/2023,584,28,16,159,15,6,100,614,176553476,125,79,96,85,27,0,11,6,Minor,2,Baixo,Baixo,Alto,Alto,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Alto,Baixo
1956320,EYES CLOSED,ED SHEERAN,1,23/03/2023,2915,30,116,69,107,3,675,3129,195576623,107,78,39,53,30,0,11,6,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Alto,Alto,Baixo
2939499,FERXXO 100,FEID,1,03/06/2022,1647,30,20,49,23,2,2,1693,278920007,164,70,58,57,25,0,15,7,Minor,2,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
4945945,AMARGURA,KAROL G,1,24/02/2023,1133,39,14,71,23,10,176,1179,153372011,107,92,55,70,18,0,15,7,Minor,2,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Alto,Baixo
2619841,CHEMICAL,POST MALONE,1,14/04/2023,2528,39,56,91,59,3,486,2646,172825906,170,50,37,90,0,0,12,5,Major,2,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Alto,Baixo
4458161,RADIO,LANA DEL REY,1,01/01/2011,9389,46,24,122,282,3,368,9953,284819874,150,42,20,86,21,0,9,9,Major,2,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Alto,Alto,Alto,Alto,Alto
7159285,MAKEBA,JAIN,1,22/06/2015,6060,53,150,148,2703,22,1451,11466,165484133,116,82,40,66,39,51,25,7,Major,2,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Alto,Alto,Alto,Alto,Alto,Alto,Alto,Alto
5667205,TATTOO,LOREEN,1,25/02/2023,2988,59,74,102,145,18,925,3278,201660859,150,55,30,78,24,0,12,8,Minor,2,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Alto,Baixo
6427223,PROBLEM,"ALVARO DIAZ, RAUW ALEJANDRO",2,22/10/2021,1517,0,42,7,15,0,4,1547,209768491,92,73,37,74,28,0,14,6,Minor,2,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
2748330,TOM'S DINER,"ANNENMAYKANTEREIT, GIANT ROOKS",2,28/06/2019,2605,0,15,48,50,0,3,2705,236872197,98,68,33,43,38,0,36,14,Minor,2,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
4487193,"PAULO LONDRA: BZRP MUSIC SESSIONS, VOL. 23","BIZARRAP, PAULO LONDRA",2,25/04/2022,928,0,19,0,7,0,0,942,164163229,96,61,32,90,25,0,10,9,Major,2,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
4012549,"VILLANO ANTILLANO: BZRP MUSIC SESSIONS, VOL. 51","BIZARRAP, VILLANO ANTILLANO",2,08/06/2022,1401,0,26,16,17,0,1,1435,248511839,128,82,42,75,6,0,63,6,Minor,2,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
4830246,IDGAF (WITH BLACKBEAR),"BLACKBEAR, BOYWITHUKE",2,18/03/2022,625,0,10,2,13,0,1,651,197643795,98,78,83,75,41,0,27,8,Major,2,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
3506706,CIRCO LOCO,"DRAKE, 21 SAVAGE",2,04/11/2022,1794,0,26,9,17,0,3,1828,141720999,104,73,25,61,1,0,32,7,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
5974857,MAJOR DISTRIBUTION,"DRAKE, 21 SAVAGE",2,04/11/2022,1545,0,22,7,15,0,0,1575,154863153,131,91,23,55,1,0,7,32,Minor,2,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
3035987,ON BS,"DRAKE, 21 SAVAGE",2,04/11/2022,1338,0,9,20,7,0,0,1352,170413877,158,84,33,36,2,0,39,59,Major,2,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
1346774,HOLD ME CLOSER,"ELTON JOHN, BRITNEY SPEARS",2,10/11/2017,4967,0,165,10,177,4,73,5321,284216603,126,67,49,77,11,0,19,11,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Alto,Alto,Baixo
2616615,YOU MAKE IT FEEL LIKE CHRISTMAS (FEAT. BLAKE SHELTON),"GWEN STEFANI, BLAKE SHELTON",2,20/09/2005,2577,0,108,56,30,0,0,2637,180577478,93,63,93,88,1,0,12,4,Major,2,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo
7503630,TRUE LOVE,"KANYE WEST, XXXTENTACION",2,27/05/2022,2129,0,23,1,44,1,0,2217,194902696,84,71,39,86,2,0,51,25,Minor,2,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
4600873,WHEN IM GONE (WITH KATY,"KATY PERRY, ALESSO",2,29/12/2021,3270,0,89,21,65,0,0,3400,226897599,125,69,70,89,4,0,49,3,Major,2,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo
1633830,ESQUEA-ME SE FOR C,"MARLIA MENDONA, MAIARA &",2,14/10/2021,580,0,24,92,93,0,0,766,258316038,122,80,62,69,28,0,13,7,Minor,2,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo
4528930,COOPED UP (WITH RODDY RICCH),"POST MALONE, RODDY RICCH",2,12/05/2022,2942,0,42,28,43,0,0,3028,271666301,125,50,39,78,4,0,11,33,Major,2,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
6062396,THAT THAT (PROD. & FEAT. SUGA OF BTS),"PSY, SUGA",2,29/04/2022,802,0,16,81,23,0,0,848,212109195,130,91,91,96,3,0,3,9,Major,2,Baixo,Baixo,Alto,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
2432426,ESCAPISM. - SPED UP,"RAYE, 070 SHAKE",2,25/11/2022,1368,0,12,1,11,0,8,1390,184308753,108,44,38,77,9,0,9,20,Minor,2,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
3657141,WHAT ELSE CAN I DO?,"STEPHANIE BEATRIZ, DIANE GUERRERO",2,19/11/2021,802,0,13,27,8,0,0,818,154797871,120,72,54,71,26,0,10,4,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
5334385,SALIMO DE NOCHE,"TRUENO, TIAGO PZK",2,21/10/2021,1057,0,17,5,21,0,0,1099,261414174,84,67,78,63,29,0,12,5,Major,2,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
1221828,WORTH NOTHING,"TWISTED, OLIVER TREE",2,28/09/2022,1612,0,34,54,34,0,2,1680,213438580,140,58,17,62,18,0,20,8,Minor,2,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
2762640,FREAKY DEAKY,"TYGA, DOJA CAT",2,25/02/2022,1729,0,26,1,19,0,0,1767,153240879,104,80,24,65,2,0,9,4,Minor,2,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
1438195,SPIN BOUT U,"DRAKE, 21 SAVAGE",2,04/11/2022,1652,2,26,52,10,0,95,1672,198365537,130,77,20,70,1,0,16,5,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo
2761463,DOWN UNDER (FEAT. COLIN HAY),"LUUDE, COLIN HAY",2,19/11/2021,3541,2,57,13,50,1,7,3641,252871192,172,31,4,86,1,0,28,17,Minor,2,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
8569518,DANA,"MC PEDRINHO, PEDRO SAMPAIO",2,01/02/2022,911,2,45,0,99,1,1,1109,208166039,135,78,55,57,4,0,10,8,Minor,2,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
3317105,SIN SE,"OVY ON THE DRUMS, QUEVEDO",2,22/07/2022,1097,2,18,10,13,1,1,1123,209106362,118,82,75,85,33,1,11,4,Minor,2,Baixo,Baixo,Alto,Alto,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
2142936,TUS LGR,"SECH, MORA",2,01/04/2022,1308,2,23,16,9,0,5,1326,184622518,174,68,45,71,18,0,11,25,Major,2,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
7349725,VIBE (FEAT. JIMIN OF BTS),"TAEYANG, JIMIN",2,13/01/2023,415,2,15,40,21,1,15,457,152850295,100,79,60,68,7,0,26,4,Major,2,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
6364406,EL RESCATE,"GRUPO MARCA REGISTRADA, JUNIOR H",2,22/07/2022,527,4,10,43,3,1,0,533,287278853,99,79,64,59,28,0,11,14,Minor,2,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
4794318,EU GOSTO ASSIM - AO VIVO,"GUSTAVO MIOTO, MARI FERNANDEZ",2,16/09/2022,1473,4,27,64,66,1,4,1605,222612678,154,64,61,91,15,0,72,4,Major,2,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
2582262,BAR,"TINI, L-GANTE",2,11/11/2021,755,4,22,3,0,0,0,755,200972675,94,52,68,69,13,0,33,8,Major,2,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
6744187,EN PARIS,"EL CHACHITO, JUNIOR H",2,24/12/2022,406,5,3,31,2,1,0,410,198275403,139,70,77,48,37,0,12,5,Minor,2,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
5088165,IGUALITO A MI AP,"FUERZA REGIDA, PESO PLUMA",2,30/12/2022,265,6,8,84,5,1,4,275,158950978,145,76,80,81,19,0,6,9,Minor,2,Baixo,Alto,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
4130067,B.O.T.A. (BADDEST OF THEM ALL) - EDIT,"INTERPLANETARY CRIMINAL, ELIZA ROSE",2,15/06/2022,5153,6,102,53,113,12,0,5379,244585109,137,74,71,89,24,61,15,5,Major,2,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo
7204092,BOMBONZINHO - AO VIVO,"ISRAEL & RODOLFFO, ANA CASTELA",2,03/11/2022,1254,6,26,69,73,2,6,1400,263453310,158,65,72,95,31,0,92,5,Major,2,Baixo,Alto,Baixo,Alto,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
6829928,PASOORI,"SHAE GILL, ALI SETHI",2,06/02/2022,349,6,10,22,3,0,0,355,284249832,92,71,67,60,7,0,6,4,Minor,2,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
4335470,NOSSO QUADRO,"ANA CASTELA, AGROPLAY",2,02/02/2023,894,9,14,88,66,3,72,1026,233801632,160,69,61,71,33,0,31,20,Major,2,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Alto,Baixo
1710471,CHANEL,"BECKY G, PESO PLUMA",2,30/03/2023,681,10,15,92,21,2,26,723,161460990,132,85,53,68,40,0,9,4,Major,2,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo
7230461,DI QUE SI,"GRUPO MARCA REGISTRADA, GRUPO FRONTERA",2,03/02/2023,356,10,4,64,4,2,37,364,147290338,182,57,80,59,8,0,6,5,Major,2,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo
4823840,SHORTY PARTY,"CARTEL DE SANTA, LA KELLY",2,04/03/2023,432,12,8,14,12,2,33,456,162887075,96,93,47,47,33,0,10,36,Major,2,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
2733163,PLAYA DEL INGL,"MYKE TOWERS, QUEVEDO",2,15/12/2022,1701,15,30,15,34,2,47,1769,221409663,113,79,66,74,8,0,11,5,Minor,2,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo
7083603,ALL MY LIFE (FEAT. J. COLE),"J. COLE, LIL DURK",2,12/05/2023,2175,23,69,145,69,2,478,2313,144565150,143,83,69,44,15,0,10,33,Major,2,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Alto,Alto,Baixo
6778924,X SI VOLVEMOS,"KAROL G, ROMEO SANTOS",2,02/02/2023,2127,33,45,80,53,8,4,2233,266624541,178,79,58,78,34,0,11,25,Minor,2,Baixo,Alto,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo
2708944,FRGIL (FEAT. GRUPO FRONT,"YAHRITZA Y SU ESENCIA, GRUPO FRONTERA",2,07/04/2023,672,34,19,108,24,9,212,720,188933502,150,61,39,73,37,0,11,3,Major,2,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Alto,Baixo
5560446,COCO CHANEL,"BAD BUNNY, ELADIO CARRION",2,17/03/2023,1962,38,28,89,29,5,82,2020,250305248,150,68,14,76,4,0,10,4,Major,2,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Alto,Baixo
1696728,RARA VEZ,"TAIU, MILO J",2,08/02/2023,893,38,19,23,24,3,88,941,248088961,120,84,96,71,18,0,34,17,Minor,2,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Alto,Alto,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Alto,Baixo
7757967,"PESO PLUMA: BZRP MUSIC SESSIONS, VOL. 55","BIZARRAP, PESO PLUMA",2,31/05/2023,1313,40,17,152,32,11,139,1377,200647221,133,85,81,67,26,0,12,5,Minor,2,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Alto,Baixo
1726395,BOY'S A LIAR PT. 2,"PINKPANTHERESS, ICE SPICE",2,03/02/2023,5184,41,154,84,102,14,37,5388,156338624,133,70,86,81,25,0,25,5,Major,2,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Alto,Alto,Baixo
7412049,EL MERENGUE,"MARSHMELLO, MANUEL TURIZO",2,03/03/2023,2114,44,80,75,110,11,323,2334,223633238,124,78,70,68,3,1,11,4,Minor,2,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Alto,Baixo
1549051,MIRACLE (WITH ELLIE GOULDING),"CALVIN HARRIS, ELLIE GOULDING",2,10/03/2023,5120,48,161,115,246,9,638,5612,211050784,143,64,31,87,4,4,8,4,Major,2,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Alto,Alto,Alto,Alto,Alto,Baixo
5031502,SPRINTER,"DAVE, CENTRAL CEE",2,01/06/2023,2186,91,67,213,88,17,946,2362,183706234,141,92,66,58,19,0,8,24,Major,2,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Alto,Alto,Baixo
